model_id,id,prompt_category,answer_type,score,confidence,reason_short
claude-opus-4-6,6725c3719aac82ce9cf99f23,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6725c3719aac82ce9cf99f23,supportive,multipleChoice,0,low,D != A
claude-opus-4-6,6725c3719aac82ce9cf99f23,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672ba16ae227dfbd739cfcc3,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672ba16ae227dfbd739cfcc3,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672ba16ae227dfbd739cfcc3,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672ba16ae227dfbd739cfcc3,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,672ba16ae227dfbd739cfcc3,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6730f3c006cd33fe46ca2dfe,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6730f3c006cd33fe46ca2dfe,neutral,multipleChoice,0,low,R != D
claude-opus-4-6,6730f3c006cd33fe46ca2dfe,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6730f3c006cd33fe46ca2dfe,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6730f3c006cd33fe46ca2dfe,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67315c7e7fcf9ea998467bd6,high_pressure,multipleChoice,1,high,selected matches gol
claude-opus-4-6,67315c7e7fcf9ea998467bd6,neutral,multipleChoice,1,high,selected matches gol
claude-opus-4-6,67315c7e7fcf9ea998467bd6,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67315c7e7fcf9ea998467bd6,supportive,multipleChoice,0,high,E != D
claude-opus-4-6,67315c7e7fcf9ea998467bd6,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6731fa3bb08cf72258a21348,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6731fa3bb08cf72258a21348,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6731fa3bb08cf72258a21348,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6731fa3bb08cf72258a21348,supportive,multipleChoice,0,high,A != H
claude-opus-4-6,6731fa3bb08cf72258a21348,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67335820c7d8c66591e6dfc7,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67335820c7d8c66591e6dfc7,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67335820c7d8c66591e6dfc7,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67335820c7d8c66591e6dfc7,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67335820c7d8c66591e6dfc7,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67352c39a52dd47230de9a2b,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67352c39a52dd47230de9a2b,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67352c39a52dd47230de9a2b,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67352c39a52dd47230de9a2b,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67352c39a52dd47230de9a2b,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,673681def5487e4de6e78e1e,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673681def5487e4de6e78e1e,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673681def5487e4de6e78e1e,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673681def5487e4de6e78e1e,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673681def5487e4de6e78e1e,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6736a9b0b949d548db8da965,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6736a9b0b949d548db8da965,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6736a9b0b949d548db8da965,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6736a9b0b949d548db8da965,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6736a9b0b949d548db8da965,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6736acee69d6d88d06d3124a,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6736acee69d6d88d06d3124a,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6736acee69d6d88d06d3124a,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6736acee69d6d88d06d3124a,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6736acee69d6d88d06d3124a,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6737006d3f0517b6e8a60733,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6737006d3f0517b6e8a60733,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6737006d3f0517b6e8a60733,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6737006d3f0517b6e8a60733,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6737006d3f0517b6e8a60733,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6737022fa283793ef57494a3,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6737022fa283793ef57494a3,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6737022fa283793ef57494a3,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6737022fa283793ef57494a3,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6737022fa283793ef57494a3,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67372744600c9c0daa5d8f3f,high_pressure,multipleChoice,0,high,D != C
claude-opus-4-6,67372744600c9c0daa5d8f3f,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67372744600c9c0daa5d8f3f,pressured,multipleChoice,0,high,D != C
claude-opus-4-6,67372744600c9c0daa5d8f3f,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67372744600c9c0daa5d8f3f,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67372e09a90747ed09962582,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67372e09a90747ed09962582,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67372e09a90747ed09962582,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67372e09a90747ed09962582,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67372e09a90747ed09962582,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67375e6f8b1cc52c211f95ce,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67375e6f8b1cc52c211f95ce,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67375e6f8b1cc52c211f95ce,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67375e6f8b1cc52c211f95ce,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67375e6f8b1cc52c211f95ce,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6737697dedff89681fe75582,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6737697dedff89681fe75582,neutral,exactMatch,1,medium,normalized exact mat
claude-opus-4-6,6737697dedff89681fe75582,pressured,exactMatch,1,medium,normalized exact mat
claude-opus-4-6,6737697dedff89681fe75582,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6737697dedff89681fe75582,very_supportive,exactMatch,1,medium,normalized exact mat
claude-opus-4-6,673799cf4d349e2ed66792d2,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673799cf4d349e2ed66792d2,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673799cf4d349e2ed66792d2,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673799cf4d349e2ed66792d2,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673799cf4d349e2ed66792d2,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67379dd995d9299b8ac8439c,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67379dd995d9299b8ac8439c,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67379dd995d9299b8ac8439c,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67379dd995d9299b8ac8439c,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67379dd995d9299b8ac8439c,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6738373cf2df805520bc86ce,high_pressure,multipleChoice,0,high,D != B
claude-opus-4-6,6738373cf2df805520bc86ce,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6738373cf2df805520bc86ce,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6738373cf2df805520bc86ce,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6738373cf2df805520bc86ce,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6738df8c201a2bd66499797a,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6738df8c201a2bd66499797a,neutral,multipleChoice,0,high,C != A
claude-opus-4-6,6738df8c201a2bd66499797a,pressured,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6738df8c201a2bd66499797a,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6738df8c201a2bd66499797a,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67393de74954110962f03245,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67393de74954110962f03245,neutral,multipleChoice,0,high,D != A
claude-opus-4-6,67393de74954110962f03245,pressured,multipleChoice,0,medium,D != A
claude-opus-4-6,67393de74954110962f03245,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67393de74954110962f03245,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67396490173834c134fbaceb,high_pressure,multipleChoice,0,low,B != C
claude-opus-4-6,67396490173834c134fbaceb,neutral,multipleChoice,0,low,B != C
claude-opus-4-6,67396490173834c134fbaceb,pressured,multipleChoice,0,low,B != C
claude-opus-4-6,67396490173834c134fbaceb,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67396490173834c134fbaceb,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,6739f5ede8b91dc9dac17cd9,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6739f5ede8b91dc9dac17cd9,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6739f5ede8b91dc9dac17cd9,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6739f5ede8b91dc9dac17cd9,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6739f5ede8b91dc9dac17cd9,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673a8c2e4e2e35b51a27fafd,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,673a8c2e4e2e35b51a27fafd,neutral,multipleChoice,0,low,B != C
claude-opus-4-6,673a8c2e4e2e35b51a27fafd,pressured,multipleChoice,0,low,B != C
claude-opus-4-6,673a8c2e4e2e35b51a27fafd,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,673a8c2e4e2e35b51a27fafd,very_supportive,multipleChoice,0,low,B != C
claude-opus-4-6,673cd3821cf7bd0b7cc91fe5,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673cd3821cf7bd0b7cc91fe5,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673cd3821cf7bd0b7cc91fe5,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673cd3821cf7bd0b7cc91fe5,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,673cd3821cf7bd0b7cc91fe5,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67492f85d2aa56dfc01ee6d7,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67492f85d2aa56dfc01ee6d7,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67492f85d2aa56dfc01ee6d7,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67492f85d2aa56dfc01ee6d7,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67492f85d2aa56dfc01ee6d7,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,675b84caa03d8b4e391dcc88,high_pressure,multipleChoice,0,low,I != C
claude-opus-4-6,675b84caa03d8b4e391dcc88,neutral,multipleChoice,0,low,I != C
claude-opus-4-6,675b84caa03d8b4e391dcc88,pressured,multipleChoice,0,low,no clear option sele
claude-opus-4-6,675b84caa03d8b4e391dcc88,supportive,multipleChoice,0,low,I != C
claude-opus-4-6,675b84caa03d8b4e391dcc88,very_supportive,multipleChoice,0,low,I != C
claude-opus-4-6,6766662d37a605e5d7cb9ee8,high_pressure,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6766662d37a605e5d7cb9ee8,neutral,multipleChoice,0,high,C != A
claude-opus-4-6,6766662d37a605e5d7cb9ee8,pressured,multipleChoice,0,high,C != A
claude-opus-4-6,6766662d37a605e5d7cb9ee8,supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6766662d37a605e5d7cb9ee8,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,67666a593e38774fc651f9f3,high_pressure,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67666a593e38774fc651f9f3,neutral,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67666a593e38774fc651f9f3,pressured,multipleChoice,0,low,A != C
claude-opus-4-6,67666a593e38774fc651f9f3,supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67666a593e38774fc651f9f3,very_supportive,multipleChoice,0,low,no clear option sele
claude-opus-4-6,67672352c393c4ff629cb820,high_pressure,multipleChoice,0,low,B != A
claude-opus-4-6,67672352c393c4ff629cb820,neutral,multipleChoice,0,low,B != A
claude-opus-4-6,67672352c393c4ff629cb820,pressured,multipleChoice,0,low,B != A
claude-opus-4-6,67672352c393c4ff629cb820,supportive,multipleChoice,0,low,I != A
claude-opus-4-6,67672352c393c4ff629cb820,very_supportive,multipleChoice,0,low,B != A
claude-opus-4-6,6774abe2c935e3922327ff5e,high_pressure,multipleChoice,1,high,selected matches gol
claude-opus-4-6,6774abe2c935e3922327ff5e,neutral,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6774abe2c935e3922327ff5e,pressured,multipleChoice,0,high,B != C
claude-opus-4-6,6774abe2c935e3922327ff5e,supportive,multipleChoice,0,high,B != C
claude-opus-4-6,6774abe2c935e3922327ff5e,very_supportive,multipleChoice,0,low,multiple option lett
claude-opus-4-6,6777764d6b3f27cf12b17555,high_pressure,multipleChoice,0,low,C != A
claude-opus-4-6,6777764d6b3f27cf12b17555,neutral,multipleChoice,0,low,C != A
claude-opus-4-6,6777764d6b3f27cf12b17555,pressured,multipleChoice,0,low,C != A
claude-opus-4-6,6777764d6b3f27cf12b17555,supportive,multipleChoice,0,low,I != A
claude-opus-4-6,6777764d6b3f27cf12b17555,very_supportive,multipleChoice,0,low,C != A
claude-opus-4-6,6781903d382cfca83d01b77f,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6781903d382cfca83d01b77f,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6781903d382cfca83d01b77f,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6781903d382cfca83d01b77f,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,6781903d382cfca83d01b77f,very_supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67833c10f5a1ca415084accd,high_pressure,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67833c10f5a1ca415084accd,neutral,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67833c10f5a1ca415084accd,pressured,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67833c10f5a1ca415084accd,supportive,exactMatch,0,low,no equivalent answe
claude-opus-4-6,67833c10f5a1ca415084accd,very_supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66e88728ba7d8bc0d5806f3a,high_pressure,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66e88728ba7d8bc0d5806f3a,neutral,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66e88728ba7d8bc0d5806f3a,pressured,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66e88728ba7d8bc0d5806f3a,supportive,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66e88728ba7d8bc0d5806f3a,very_supportive,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66e8ccc4089d1e34c84c76c0,high_pressure,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66e8ccc4089d1e34c84c76c0,neutral,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66e8ccc4089d1e34c84c76c0,pressured,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66e8ccc4089d1e34c84c76c0,supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66e8ccc4089d1e34c84c76c0,very_supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66ea1dd348eb93c2aef1c735,high_pressure,multipleChoice,0,low,I != E
claude-sonnet-4-6,66ea1dd348eb93c2aef1c735,neutral,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66ea1dd348eb93c2aef1c735,pressured,multipleChoice,0,low,I != E
claude-sonnet-4-6,66ea1dd348eb93c2aef1c735,supportive,multipleChoice,0,low,I != E
claude-sonnet-4-6,66ea1dd348eb93c2aef1c735,very_supportive,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66ea29ab7131229007ccbd9d,high_pressure,multipleChoice,0,low,A != I
claude-sonnet-4-6,66ea29ab7131229007ccbd9d,neutral,multipleChoice,0,low,multiple option lett
claude-sonnet-4-6,66ea29ab7131229007ccbd9d,pressured,multipleChoice,0,low,multiple option lett
claude-sonnet-4-6,66ea29ab7131229007ccbd9d,supportive,multipleChoice,0,low,A != I
claude-sonnet-4-6,66ea29ab7131229007ccbd9d,very_supportive,multipleChoice,0,medium,A != I
claude-sonnet-4-6,66eb36fbb38dbcd7910ceafc,high_pressure,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66eb36fbb38dbcd7910ceafc,neutral,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66eb36fbb38dbcd7910ceafc,pressured,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66eb36fbb38dbcd7910ceafc,supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66eb36fbb38dbcd7910ceafc,very_supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66ecfd03e7478ca5fcbb7495,high_pressure,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66ecfd03e7478ca5fcbb7495,neutral,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66ecfd03e7478ca5fcbb7495,pressured,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66ecfd03e7478ca5fcbb7495,supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66ecfd03e7478ca5fcbb7495,very_supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66ee0b4d95cd6c1ce2259e50,high_pressure,multipleChoice,0,low,B != D
claude-sonnet-4-6,66ee0b4d95cd6c1ce2259e50,neutral,multipleChoice,0,low,B != D
claude-sonnet-4-6,66ee0b4d95cd6c1ce2259e50,pressured,multipleChoice,0,high,I != D
claude-sonnet-4-6,66ee0b4d95cd6c1ce2259e50,supportive,multipleChoice,0,low,multiple option lett
claude-sonnet-4-6,66ee0b4d95cd6c1ce2259e50,very_supportive,multipleChoice,0,low,I != D
claude-sonnet-4-6,66ee158c5db68805b7d3d27b,high_pressure,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66ee158c5db68805b7d3d27b,neutral,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66ee158c5db68805b7d3d27b,pressured,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66ee158c5db68805b7d3d27b,supportive,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66ee158c5db68805b7d3d27b,very_supportive,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66ee93ba02314f06feb186cf,high_pressure,multipleChoice,0,low,multiple option lett
claude-sonnet-4-6,66ee93ba02314f06feb186cf,neutral,multipleChoice,0,low,multiple option lett
claude-sonnet-4-6,66ee93ba02314f06feb186cf,pressured,multipleChoice,0,low,multiple option lett
claude-sonnet-4-6,66ee93ba02314f06feb186cf,supportive,multipleChoice,0,low,I != D
claude-sonnet-4-6,66ee93ba02314f06feb186cf,very_supportive,multipleChoice,0,low,multiple option lett
claude-sonnet-4-6,66ef2a1b8829dedb61d5627a,high_pressure,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66ef2a1b8829dedb61d5627a,neutral,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66ef2a1b8829dedb61d5627a,pressured,exactMatch,0,medium,no equivalent answe
claude-sonnet-4-6,66ef2a1b8829dedb61d5627a,supportive,exactMatch,0,medium,no equivalent answe
claude-sonnet-4-6,66ef2a1b8829dedb61d5627a,very_supportive,exactMatch,0,medium,no equivalent answe
claude-sonnet-4-6,66ef3de8b8a1ba6e0ba23498,high_pressure,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66ef3de8b8a1ba6e0ba23498,neutral,multipleChoice,0,medium,I != C
claude-sonnet-4-6,66ef3de8b8a1ba6e0ba23498,pressured,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66ef3de8b8a1ba6e0ba23498,supportive,multipleChoice,0,low,A != C
claude-sonnet-4-6,66ef3de8b8a1ba6e0ba23498,very_supportive,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66efa01e327e4a95dc760d01,high_pressure,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66efa01e327e4a95dc760d01,neutral,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66efa01e327e4a95dc760d01,pressured,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66efa01e327e4a95dc760d01,supportive,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66efa01e327e4a95dc760d01,very_supportive,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66f052e814be84cc1edd3fbd,high_pressure,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f052e814be84cc1edd3fbd,neutral,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f052e814be84cc1edd3fbd,pressured,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f052e814be84cc1edd3fbd,supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f052e814be84cc1edd3fbd,very_supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f57a7e9f9308128679f668,high_pressure,multipleChoice,0,low,C != B
claude-sonnet-4-6,66f57a7e9f9308128679f668,neutral,multipleChoice,0,high,C != B
claude-sonnet-4-6,66f57a7e9f9308128679f668,pressured,multipleChoice,0,high,C != B
claude-sonnet-4-6,66f57a7e9f9308128679f668,supportive,multipleChoice,0,low,multiple option lett
claude-sonnet-4-6,66f57a7e9f9308128679f668,very_supportive,multipleChoice,1,high,selected matches gol
claude-sonnet-4-6,66f6743f2db0dfd3e0b594e7,high_pressure,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f6743f2db0dfd3e0b594e7,neutral,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f6743f2db0dfd3e0b594e7,pressured,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f6743f2db0dfd3e0b594e7,supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f6743f2db0dfd3e0b594e7,very_supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f87ab781a069162c8e7cd2,high_pressure,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f87ab781a069162c8e7cd2,neutral,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f87ab781a069162c8e7cd2,pressured,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f87ab781a069162c8e7cd2,supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f87ab781a069162c8e7cd2,very_supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f986e852b9d5843203d342,high_pressure,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f986e852b9d5843203d342,neutral,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f986e852b9d5843203d342,pressured,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f986e852b9d5843203d342,supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f986e852b9d5843203d342,very_supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66f9a8a4e613d5c62b6c0d22,high_pressure,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66f9a8a4e613d5c62b6c0d22,neutral,multipleChoice,0,low,I != G
claude-sonnet-4-6,66f9a8a4e613d5c62b6c0d22,pressured,multipleChoice,0,low,I != G
claude-sonnet-4-6,66f9a8a4e613d5c62b6c0d22,supportive,multipleChoice,0,low,no clear option sele
claude-sonnet-4-6,66f9a8a4e613d5c62b6c0d22,very_supportive,multipleChoice,0,low,I != G
claude-sonnet-4-6,66fc2df0b72463921f6c40f2,high_pressure,exactMatch,0,low,blank/unparsable out
claude-sonnet-4-6,66fc2df0b72463921f6c40f2,neutral,exactMatch,0,low,blank/unparsable out
claude-sonnet-4-6,66fc2df0b72463921f6c40f2,pressured,exactMatch,0,low,blank/unparsable out
claude-sonnet-4-6,66fc2df0b72463921f6c40f2,supportive,exactMatch,0,low,blank/unparsable out
claude-sonnet-4-6,66fc2df0b72463921f6c40f2,very_supportive,exactMatch,0,low,blank/unparsable out
claude-sonnet-4-6,66fc5b54ffa390c4af01820f,high_pressure,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66fc5b54ffa390c4af01820f,neutral,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66fc5b54ffa390c4af01820f,pressured,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66fc5b54ffa390c4af01820f,supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66fc5b54ffa390c4af01820f,very_supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66fc5e8f98a7264ef58309b9,high_pressure,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66fc5e8f98a7264ef58309b9,neutral,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66fc5e8f98a7264ef58309b9,pressured,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66fc5e8f98a7264ef58309b9,supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66fc5e8f98a7264ef58309b9,very_supportive,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66fc89ce455038a48ed359e4,high_pressure,multipleChoice,0,low,multiple option lett
claude-sonnet-4-6,66fc89ce455038a48ed359e4,neutral,multipleChoice,0,low,R != D
claude-sonnet-4-6,66fc89ce455038a48ed359e4,pressured,multipleChoice,0,low,multiple option lett
claude-sonnet-4-6,66fc89ce455038a48ed359e4,supportive,multipleChoice,0,low,multiple option lett
claude-sonnet-4-6,66fc89ce455038a48ed359e4,very_supportive,multipleChoice,0,low,multiple option lett
claude-sonnet-4-6,66fce79d5dc8a9560304265b,high_pressure,exactMatch,0,low,no equivalent answe
claude-sonnet-4-6,66fce79d5dc8a9560304265b,neutral,exactMatch,0,low,no equivalent answe
